id,duration,datetime_upload,uploader_id,url,doccano_text
qBYoMbOxDi4,129,2018-11-09,@DieGruenen,https://www.youtube.com/watch?v=qBYoMbOxDi4,"
Manuela Rottmann zum Antragsverfahren – Rede 2. Bundesparteitag 2018

----------------------------------------

Manuela Rottmann zum Antragsverfahren – Rede auf dem Bundesparteitag 2018 in Leipzig
"
QHJIvcyd2XI,421,2018-11-09,@DieGruenen,https://www.youtube.com/watch?v=QHJIvcyd2XI,"
Gerhard Schick – Rede 2. Bundesparteitag 2018

----------------------------------------

Gerhard Schick – Rede auf dem Bundesparteitag 2018 in Leipzig
"
4Jbe4MhIuWc,464,2023-06-17,@DieGruenen,https://www.youtube.com/watch?v=4Jbe4MhIuWc,"
Aminata Touré | Rede auf dem Länderrat in Bad Vilbel

----------------------------------------

#Länderrat2023 | Aminata Touré, Ministerin für Soziales, Jugend, Familie, Senioren, Integration und Gleichstellung in Schleswig-Holstein
"
LOVBukkAYpE,75,2020-11-22,@DieGruenen,https://www.youtube.com/watch?v=LOVBukkAYpE,"
Mein Grüner Moment | Ekin Deligöz | #dbdk20

----------------------------------------

Für die digitale Bundesdelegiertenkonferenz 2020 spricht Ekin Deligöz von BÜNDNIS 90/DIE GRÜNEN über ihren Grünen Moment. #dbdk20
"
AXrHdTDr8ZM,397,2018-11-10,@DieGruenen,https://www.youtube.com/watch?v=AXrHdTDr8ZM,"
Malte Gallée – Rede auf dem Bundesparteitag 2018 in Leipzig

----------------------------------------

Malte Gallée – Rede auf dem Bundesparteitag 2018 in Leipzig vom 09. bis 11.11.2018
"
3cBxLPJK7yk,98,2020-11-20,@DieGruenen,https://www.youtube.com/watch?v=3cBxLPJK7yk,"
Gastvideo Svetlana Tichanowskaya | #dbdk20

----------------------------------------

Für die digitale Bundesdelegiertenkonferenz 2020 spricht Svetlana Tichanowskaya, belarussische Oppositionspolitikerin, über internationale Solidarität während den Protesten in Belarus. | #dbdk20
"
l8_wQiOYvXo,598,2022-01-29,@DieGruenen,https://www.youtube.com/watch?v=l8_wQiOYvXo,"
Heiko Knopf | Rede auf dem digitalen Parteitag | #dbdk22

----------------------------------------

Vorstellungsrede von Heiko Knopf auf der 47. Bundesdelegiertenkonferenz von BÜNDNIS 90/DIE GRÜNEN zur Bewerbung für den stellvertretenden Bundesvorsitz.
"
fe4ZPQ_ewZE,580,2022-10-16,@DieGruenen,https://www.youtube.com/watch?v=fe4ZPQ_ewZE,"
Cem Özdemir | Rede auf dem Parteitag in Bonn | #BDK22

----------------------------------------

Cem Özdemir, Bundesminister für Ernährung und Landwirtschaft, spricht auf der 48. Bundesdelegiertenkonferez von BÜNDNIS 90/DIE GRÜNEN.
"
wBqsPNXXtJc,67,2023-11-23,@DieGruenen,https://www.youtube.com/watch?v=wBqsPNXXtJc,"
Ausschnitt aus der politischen Rede von Omid Nouripour bei der #BDK23

----------------------------------------

Heute begann unser Parteitag #BDK23 in Karlsruhe. Wir werden hier auch über die Situation in Israel diskutieren. Denn wir sehen das Leid der Menschen in Gaza, wir sehen, wie die humanitäre Lage Stunde um Stunde dramatischer wird. Wer aber vor den grauenvollen Bildern vom 7. Oktober nicht auf die Knie fällt, der hat keinen Anstand. Wer Anstand hat, steht an der Seite Israels und vor allem gegen den Horror und den Terror der Hamas. Nicht nur den Israelis gegenüber, sondern auch den Menschen in Gaza gegenüber.
"
K4pkxz5suis,401,2018-11-10,@DieGruenen,https://www.youtube.com/watch?v=K4pkxz5suis,"
Ulrike Gote – Rede auf dem Bundesparteitag 2018 in Leipzig

----------------------------------------

Ulrike Gote – Rede auf dem Bundesparteitag 2018 in Leipzig vom 09. bis 11.11.2018
"
gmaL2msCS3U,115,2018-11-09,@DieGruenen,https://www.youtube.com/watch?v=gmaL2msCS3U,"
Diana Siebert – Rede 2. Bundesparteitag 2018

----------------------------------------

Diana Siebert – Rede auf dem Bundesparteitag 2018 in Leipzig
"
TLpSTV0g0OI,4526,2020-07-15,@DieGruenen,https://www.youtube.com/watch?v=TLpSTV0g0OI,"
Vorstellung des Entwurfs zum neuen Grundsatzprogramm Annalena Baerbock und Michael Kellner

----------------------------------------

Annalena Baerbock, Bundesvorsitzende, und Michael Kellner, politischer Bundesgeschäftsführer, stellen Euch den Entwurf des neuen Grundsatzprogramms vor und tauschen sich mit Euch darüber aus. Wir haben am 26. Juni 2020 den Entwurf für ein neues Grundsatzprogramm unserer Partei vorgelegt. Es soll im Herbst 2020 bei unserer Bundesdelegiertenkonferenz in Karlsruhe beschlossen werden und damit das aktuelle Grundsatzprogramm von 2002 ablösen.
"
0XufSun2-5U,221,2020-11-22,@DieGruenen,https://www.youtube.com/watch?v=0XufSun2-5U,"
Gastbeitrag Helga Schmidt | Debatte Internationales| #dbdk20

----------------------------------------

Helga Schmidt spricht anlässlich der digitalen Bundesdelegiertenkonferenz über Internationales. #dbdk20
"
6geqfv-ZOZ8,630,2019-11-16,@DieGruenen,https://www.youtube.com/watch?v=6geqfv-ZOZ8,"
Michael Kellner auf dem 44. Bundesparteitag der Grünen in Bielefeld 2019 – Bewerbungsrede

----------------------------------------

Michael Kellner - Bewerbungsrede für den Bundesvorstand von Bündnis 90/Die Grünen auf der 44. Bundesdelegiertenkonferenz am 16. November 2019 in der Stadthalle Bielefeld.
"
0SPIwEmZe5M,126,2018-11-11,@DieGruenen,https://www.youtube.com/watch?v=0SPIwEmZe5M,"
Kristin Kosche – Rede auf dem Bundesparteitag 2018 in Leipzig

----------------------------------------

Kristin Kosche – Rede auf dem Bundesparteitag 2018 in Leipzig vom 09. bis 11.11.2018
"
2TmR3Xt1Bf8,327,2023-06-17,@DieGruenen,https://www.youtube.com/watch?v=2TmR3Xt1Bf8,"
Omid Nouripour | Politische Rede auf dem Länderrat in Bad Vilbel

----------------------------------------

#Länderrat2023 Omid Nouripour, Co-Bundesvorsitzender von Bündnis 90/Die Grünen
"
I1fGBL1DOGY,840,2023-11-26,@DieGruenen,https://www.youtube.com/watch?v=I1fGBL1DOGY,"
Lisa Paus  | 49. Bundesdelegiertenkonferenz | #bdk23

----------------------------------------


"
UbXpHYLkt3Y,455,2020-11-22,@DieGruenen,https://www.youtube.com/watch?v=UbXpHYLkt3Y,"
Einbringung Ricarda Lang | Zusammenhalt | #dbdk20

----------------------------------------

Ricarda Lang, stellvertretende Bundesvorsitzende von BÜNDNIS 90/DIE GRÜNEN spricht in ihrer Einbringungsrede zum Thema ""Zusammenhalt"". #dbdk20
"
aMseVsqAdiI,419,2018-11-10,@DieGruenen,https://www.youtube.com/watch?v=aMseVsqAdiI,"
Erik Marquardt – Rede auf dem Bundesparteitag 2018 in Leipzig

----------------------------------------

Erik Marquardt – Rede auf dem Bundesparteitag 2018 in Leipzig vom 09. bis 11.11.2018
"
iCGd6wzsS_4,372,2022-10-14,@DieGruenen,https://www.youtube.com/watch?v=iCGd6wzsS_4,"
Katharina Dröge | Rede auf dem Parteitag in Bonn | #BDK22

----------------------------------------

Katharina Dröge, Vorsitzende der Bundestagsfraktion von BÜNDNIS 90/DIE GRÜNEN, spricht auf der 48. Bundesdelegiertenkonferez.
"
YezZ4K9hlK0,500,2023-11-26,@DieGruenen,https://www.youtube.com/watch?v=YezZ4K9hlK0,"
Britta Haßelmann  | 49. Bundesdelegiertenkonferenz | #bdk23

----------------------------------------


"
RgmM_GlMntQ,261,2019-11-16,@DieGruenen,https://www.youtube.com/watch?v=RgmM_GlMntQ,"
Franziska Brantner auf dem 44. Bundesparteitag der Grünen in Bielefeld 2019 – Bewerbungsrede

----------------------------------------

Franziska Brantner - Bewerbungsrede für den Parteirat von Bündnis 90/Die Grünen auf der 44. Bundesdelegiertenkonferenz am 16. November 2019 in der Stadthalle Bielefeld.
"
r8NYCm8NpYI,817,2023-11-26,@DieGruenen,https://www.youtube.com/watch?v=r8NYCm8NpYI,"
Terry Reintke  | 49. Bundesdelegiertenkonferenz | #bdk23

----------------------------------------


"
3LSpC_z1m_k,1570,2020-11-20,@DieGruenen,https://www.youtube.com/watch?v=3LSpC_z1m_k,"
Politische Rede von Annalena Baerbock | #dbdk20

----------------------------------------

Die Bundesvorsitzende von BÜNDNIS 90/DIE GRÜNEN Annalena Baerbock hält ihre politische Rede als Auftakt des digitalen Parteitags. #dbdk20
"
5aAfx-1usQ0,343,2018-06-29,@DieGruenen,https://www.youtube.com/watch?v=5aAfx-1usQ0,"
Ein entscheidendes Wochenende

----------------------------------------

Ein entscheidendes Wochenende steht uns bevor. Mit EU-Gipfel und Unionsstreit. Ich hab mal einen Versuch gemacht, das Ganze etwas einzuordnen und die Frage zu beantworten: Warum ist das eigentlich gerade jetzt so eskaliert - was bringt die CSU dazu sich so zu verhalten?
"
4zjcWWOAM0M,787,2019-11-16,@DieGruenen,https://www.youtube.com/watch?v=4zjcWWOAM0M,"
Annalena Baerbock auf dem 44. Bundesparteitag der Grünen in Bielefeld 2019 – Bewerbungsrede

----------------------------------------

Annalena Baerbock - Bewerbungsrede für den Bundesvorstand von Bündnis 90/Die Grünen auf der 44. Bundesdelegiertenkonferenz am 16. November 2019 in der Stadthalle Bielefeld.
"
Wj2h8xc1B44,449,2018-11-09,@DieGruenen,https://www.youtube.com/watch?v=Wj2h8xc1B44,"
Toni Hofreiter – Rede 2. Bundesparteitag 2018

----------------------------------------

Toni Hofreiter – Rede auf dem Bundesparteitag 2018 in Leipzig
"
LV0bISnXZCo,5117,2020-07-28,@DieGruenen,https://www.youtube.com/watch?v=LV0bISnXZCo,"
Neue Werte? – Diskussion über den Entwurf des neuen Grundsatzprogramms

----------------------------------------

18 Jahre nach dem vergangenen Grundsatzprogramm schreiben wir in einer neuen Zeit ein Grundsatzprogramm. In diesem Entwurf zum Grundsatzprogramm definieren wir als Einstieg und Herz des Programms unsere Grundwerte. Was bedeuten sie für die politische Wirklichkeit und für unsere Partei? Wo weisen sie hin? Und wie haben sie sich im Laufe der Zeit gewandelt? Michael Kellner, politischer Bundesgeschäftsführer, lädt zu einer Diskussion über diese Grundwerte mit euch, Dr. Isabelle Borucki und Prof. Dr. Rainer Forst ein. Moderation Ricarda Lang.
"
OsQ_H_ONN7E,396,2018-11-11,@DieGruenen,https://www.youtube.com/watch?v=OsQ_H_ONN7E,"
Ricarda Lang – Rede auf dem Bundesparteitag 2018 in Leipzig

----------------------------------------

Ricarda Lang – Rede auf dem Bundesparteitag 2018 in Leipzig vom 09. bis 11.11.2018
"
xI33__M1iwc,109,2020-11-22,@DieGruenen,https://www.youtube.com/watch?v=xI33__M1iwc,"
#dbdk20 – Das war der Sonntag

----------------------------------------

Das waren die Highlights des dritten und letzten Tages des digitalen Parteitags von BÜNDNIS 90/ DIE GRÜNEN. #dbdk20
"
UmdePxbQCqo,240,2018-11-09,@DieGruenen,https://www.youtube.com/watch?v=UmdePxbQCqo,"
Katharina Beck – Rede 2. Bundesparteitag 2018

----------------------------------------

Katharina Beck – Rede auf dem Bundesparteitag 2018 in Leipzig
"
_x_utwmXn9M,1116,2022-10-14,@DieGruenen,https://www.youtube.com/watch?v=_x_utwmXn9M,"
Siegfried Russwurm | Rede auf dem Parteitag in Bonn | #BDK22

----------------------------------------

Siegfried Russwurm, Präsident des Bundesverbandes der Deutschen Industrie, spricht auf der 48. Bundesdelegiertenkonferenz von BÜNDNIS 90/DIE GRÜNEN.
"
By3JfpkvYQk,658,2022-05-03,@DieGruenen,https://www.youtube.com/watch?v=By3JfpkvYQk,"
Mona Neubaur | Rede auf dem dem Länderrat in Düsseldorf

----------------------------------------

Mona Neubaur, Landesvorsitzende und Spitzenkandidatin der GRÜNEN NRW für die Landtagswahl 2022, hält ihre Rede auf dem Länderrat von BÜNDNIS 90/DIE GRÜNEN.
"
z81Yz8uSX9A,172,2020-01-14,@DieGruenen,https://www.youtube.com/watch?v=z81Yz8uSX9A,"
Michael Kellner auf dem 44. Bundesparteitag der Grünen in Bielefeld 2019 - Mindestlohn

----------------------------------------

Michael Kellner auf dem 44. Bundesparteitag der Grünen in Bielefeld 2019 - Mindestlohn
"
IDB3jvxX9YI,255,2018-11-11,@DieGruenen,https://www.youtube.com/watch?v=IDB3jvxX9YI,"
Katharina Dröge – Rede auf dem Bundesparteitag 2018 in Leipzig

----------------------------------------

Katharina Dröge – Rede auf dem Bundesparteitag 2018 in Leipzig vom 09. bis 11.11.2018
"
HmPRiTzOHsk,440,2022-10-18,@DieGruenen,https://www.youtube.com/watch?v=HmPRiTzOHsk,"
Elizabeth Wathuti | Rede auf dem Parteitag in Bonn | #BDK22

----------------------------------------

Elisabeth Wathuti, kenianische Klimaaktivistin und die Gründerin der Green Generation Initiative, spricht auf der 48. Bundesdelegiertenkonferenz von BÜNDNIS 90/DIE GRÜNEN.
"
rvmuLQpYXuQ,373,2018-11-10,@DieGruenen,https://www.youtube.com/watch?v=rvmuLQpYXuQ,"
Birgit  Raab – Rede auf dem Bundesparteitag 2018 in Leipzig

----------------------------------------

Birgit  Raab – Rede auf dem Bundesparteitag 2018 in Leipzig vom 09. bis 11.11.2018
"
wdYTWu-sWl4,219,2022-05-03,@DieGruenen,https://www.youtube.com/watch?v=wdYTWu-sWl4,"
Monika Heinold | Rede auf dem Länderrat in Düsseldorf

----------------------------------------

Monika Heinold, grüne Finanzministerin in Schleswig-Holstein sowie Spitzenkandidatin der GRÜNEN SH für die Landtagswahl 2022, hält ihre Rede auf dem Länderrat von BÜNDNIS 90/DIE GRÜNEN.
"
0Xj6xhX23xo,435,2022-05-03,@DieGruenen,https://www.youtube.com/watch?v=0Xj6xhX23xo,"
Claudia Roth | Rede auf dem dem Länderrat in Düsseldorf

----------------------------------------

Claudia Roth, Staatsministerin für Kultur und Medien, spricht auf dem Länderrat von BÜNDNIS 90/DIE GRÜNEN.
"
pLbtIUChFxc,87,2020-11-21,@DieGruenen,https://www.youtube.com/watch?v=pLbtIUChFxc,"
#dbdk20 – Das war der Freitag

----------------------------------------

Das waren die Highlights des erste Tages des digitalen Parteitags von BÜNDNIS 90/ DIE GRÜNEN. #dbdk20
"
nZOvzgSjMCE,418,2021-06-12,@DieGruenen,https://www.youtube.com/watch?v=nZOvzgSjMCE,"
Ricarda Lang | Einbringung Solidarität sichern | #dBDK21

----------------------------------------

Ricarda Lang, stellvertretende Bundesvorsitzende von BÜNDNIS 90/DIE GRÜNEN, hält ihre Einbringungsrede zum Kapitel ""Solidarität sichern"" des Wahlprogramms zur Bundestagswahl 2021 auf dem digitalen Bundesparteitag 2021.
"
e3ki2Ih7jZQ,574,2023-06-17,@DieGruenen,https://www.youtube.com/watch?v=e3ki2Ih7jZQ,"
Annalena Baerbock | Rede auf dem Länderrat in Bad Vilbel

----------------------------------------

#Länderrat2023 Annalena Baerbock, Außenministerin
"
1q_F3zTa3Dk,4502,2020-07-15,@DieGruenen,https://www.youtube.com/watch?v=1q_F3zTa3Dk,"
Vorstellung des Entwurfs zum neuen Grundsatzprogramm mit Robert Habeck und Michael Kellner

----------------------------------------

Robert Habeck, Bundesvorsitzender, und Michael Kellner, politischer Bundesgeschäftsführer, stellen Euch den Entwurf des neuen Grundsatzprogramms vor und tauschen sich mit Euch darüber aus. Wir haben am 26. Juni 2020 den Entwurf für ein neues Grundsatzprogramm unserer Partei vorgelegt. Es soll im Herbst 2020 bei unserer Bundesdelegiertenkonferenz in Karlsruhe beschlossen werden und damit das aktuelle Grundsatzprogramm von 2002 ablösen.
"
B6h4pwEELtM,327,2023-06-17,@DieGruenen,https://www.youtube.com/watch?v=B6h4pwEELtM,"
Omid Nouripour | Rede auf dem Länderrat in Bad Vilbel

----------------------------------------

#Länderrat2023 Omid Nouripour, Co-Bundesvorsitzender von Bündnis 90/Die Grünen
"
vdfO93JVnfU,900,2018-11-10,@DieGruenen,https://www.youtube.com/watch?v=vdfO93JVnfU,"
Igor Levit spielt Bach - Goldberg Variationen: Aria – Rede 2. Bundesparteitag 2018

----------------------------------------

Igor Levit spielt Bach - Goldberg Variationen: Aria – Rede auf dem Bundesparteitag 2018 in Leipzig
"
qHcHplzCkNM,679,2018-11-10,@DieGruenen,https://www.youtube.com/watch?v=qHcHplzCkNM,"
Sven Giegold – Rede auf dem Bundesparteitag 2018 in Leipzig

----------------------------------------

Bewerbungsrede zur Europawahl
"
9AsYwpZOqp8,446,2022-02-09,@DieGruenen,https://www.youtube.com/watch?v=9AsYwpZOqp8,"
Sagt mal, Ricarda Lang und Omid Nouripour

----------------------------------------

Die neu gewählten designierten Bundesvorsitzenden von Bündnis 90/Die Grünen, Ricarda Lang und Omid Nouripour, beantworten Fragen, die uns zugeschickt wurden. Was sie zu Klimaschutz, Mindestlohn, Heizkostenzuschlag und Kindergrundsicherung sagen und bis wann sie am liebsten Marihuana legalisieren wollen – das alles erfahrt ihr im Video.
"
vIGIkZhS258,1410,2021-09-19,@DieGruenen,https://www.youtube.com/watch?v=vIGIkZhS258,"
Robert Habeck | Rede auf dem #Wahlparteitag

----------------------------------------

Robert Habeck, Bundesvorsitzender von BÜNDNIS 90/DIE GRÜNEN, spricht auf dem Wahlparteitag.
"
fvgOxVAw5hQ,301,2018-01-27,@DieGruenen,https://www.youtube.com/watch?v=fvgOxVAw5hQ,"
Katja Dörner Bewerbungsrede Parteirat Bundesparteitag 2018

----------------------------------------


"
x2gf7VV1UsA,97,2020-11-21,@DieGruenen,https://www.youtube.com/watch?v=x2gf7VV1UsA,"
Mein Grüner Moment | Sara Nanni | #dbdk20

----------------------------------------

Für die digitale Bundesdelegiertenkonferenz 2020 spricht Sara Nanni von BÜNDNIS 90/DIE GRÜNEN über ihren Grünen Moment. #dbdk20
"
aIGYPMmeLk0,1547,2021-08-04,@DieGruenen,https://www.youtube.com/watch?v=aIGYPMmeLk0,"
Ab wann ist Wahlkampf demokratieschädigend? Webinar mit Annika Brockschmidt

----------------------------------------

Aufzeichnung vom 25.07.2021. Webinar: ""Falschnachrichten, Diffamierung, Polarisierung - Ab wann ist Wahlkampf demokratieschädigend?"" von Ricarda Lang & Jamila Schäfer
"
j9IsCIqFp6w,474,2020-11-22,@DieGruenen,https://www.youtube.com/watch?v=j9IsCIqFp6w,"
Nachgefragt bei Matthias Quent, Sarah Lee Heinrich und Peter Fleming | #dbdk20

----------------------------------------

Matthias Quent, Direktor des Instituts für Demokratie und Zivilgesellschaft in Jena, Peter Fleming, Geschäftsführer des Münchner Clubs 'Harry Klein' und Sarah Lee Heinrich, esreichtfürunsalle.de - Aktivistin gegen Kinderarmut sprechen zur Debatte ""Zusammenhalt"" | #dbdk20
"
GtshKaJOhB8,94,2023-05-13,@FDP,https://www.youtube.com/watch?v=GtshKaJOhB8,"
    Christian Lindner & Annabel Oelmann über die Bedeutung finanzieller Bildung | #7 CL+ Annabel Oelmann

    ----------------------------------------

    Finanzielle Bildung ist der Schlüssel zu einem selbstbestimmten Leben. Allerdings wird dem Thema Geld in Deutschland noch viel zu häufig mit Skepsis oder Scham begegnet. Warum wir in diesem Bereich dringend einen Kulturwandel brauchen, diskutiert @c_lindner mit der Chefin der Verbraucherzentrale Bremen Dr. Annabel Oelmann in der siebten Folge CL+.

🎧 Die ganze Folge CL+ findet Ihr auf allen #Podcast-Plattformen, hier auf unserem YouTube-Kanal und auf https://www.fdp.de/cl-der-podcast-mit-christian-lindner.

_______________________________
Abonniere unseren Kanal: http://youtube.com/fdp?sub_confirmation=1
Folge uns auf
Facebook: https://www.facebook.com/fdp
Twitter: https://twitter.com/fdp
Instagram: https://www.instagram.com/fdp
LinkedIn: https://www.linkedin.com/company/freiedemokraten
"
JaBImqhXuqw,356,2020-03-23,@FDP,https://www.youtube.com/watch?v=JaBImqhXuqw,"
Jeden Tag muss die Frage nach dem Exit gestellt werden

----------------------------------------

Nach den digitalen Gremiensitzungen von Präsidium und Bundesvorstand der FDP erklärte Christian Lindner, dass die Freien Demokraten die Maßnahmen der Regierung zur Bekämpfung des #Coronavirus unterstützen. Sie seien derzeit verhältnismäßig. Doch der FDP-Bundesvorsitzende stellte auch klar, dass die massiven Einschränkungen andauernd überprüft werden müssen: „Jeden Tag muss die Frage nach dem Exit gestellt werden.“
"
bNEjD35aFPk,1683,2018-05-13,@FDP,https://www.youtube.com/watch?v=bNEjD35aFPk,"
    Digitalisierung betrifft uns alle

    ----------------------------------------

    Die Digitalisierung löst die 200 Jahre alte Industrialisierung ab.
Warum sie uns als Arbeitnehmer und Unternehmerin, Handwerker, Patient, Ärztin, Schüler, Busfahrerund Krankenpfleger betrifft, erklärt Nicola Beer.
"
YRE01ZHlS9o,60,2020-08-26,@FDP,https://www.youtube.com/watch?v=YRE01ZHlS9o,"
    Moderne Arbeit | #Schmitt

    ----------------------------------------

    „Für die Wirtschaft brauchen wir neben den finanziellen Unterstützungsmaßnahmen ein Modernisierungspaket, das betrifft beispielsweise digitale Möglichkeiten in der Arbeitswelt, aber auch bei der beruflichen Bildung. Selbständigkeit und Unternehmertum sind ein weiteres, ganz wichtiges Thema. Hier dürfen Maßnahmen und eine gute Unterstützung coronabedingt nicht nachlassen“, fordert Daniela Schmitt bei der Vorstellung des Positionspapiers „Arbeit gestalten, Aufstieg ermöglichen, Wohlstand sichern – ein echtes Modernisierungspaket für die 2020er Jahre schnüren“.

Die Freien Demokraten haben sich auf ihrem traditionellen Dreikönigstreffen zum Jahresanfang vorgenommen, die Partei der modernen Arbeit zu werden. Seitdem haben Daniela Schmitt, Johannes Vogel und Harald Christ im Rahmen einer gemeinsamen Arbeitsgruppe konkrete Vorschläge zur Zukunft der Arbeit zusammengetragen. Heute haben Sie das Positionspapier „Arbeit gestalten, Aufstieg ermöglichen, Wohlstand sichern – ein echtes Modernisierungspaket für die 2020er Jahre schnüren“ vorgelegt.

Unter anderem geht es darum, wie die Interessen von Arbeitnehmern und Arbeitgebern im 21. Jahrhundert und im Angesicht von Corona neu ausbalanciert werden können. Dazu gehören zeitgemäße Arbeitsmodelle wie mobiles Arbeiten, die Förderung junger Gründer, aber auch das lebenslange Lernen, beispielsweise durch ein Midlife-BAfög sowie eine konsequente Digitalisierung der Bildungswelt.

Zum Papier: https://www.liberale.de/content/fdp-will-ein-echtes-modernisierungspaket-fuer-die-2020er-jahre-schnueren

Zum Video von Johannes Vogel: https://youtu.be/zzblZpW65jM
Zum Video von Harald Christ : https://www.youtube.com/watch?v=vj3W___O0i4
"
2nilhzPDV4E,461,2019-10-02,@FDP,https://www.youtube.com/watch?v=2nilhzPDV4E,"
Herbstprognose: Stärkung der Wettbewerbsfähigkeit muss Priorität haben

----------------------------------------

Die deutsche Wirtschaft muss sich in diesem Jahr auf ein deutlich niedrigeres Wachstum einstellen als gedacht. Führende Wirtschaftsforscher senkten in ihrem Herbstgutachten die Erwartungen. Die Industrie befinde sich bereits in einer Rezession. Bundesfinanzminister Olaf Scholz rüttelt derweil an der Schwarzen Null. Die Freien Demokraten sind alarmiert: ""Wir dürfen hier nicht schon bei den ersten Gewitterwolken am Horizont die Schwarze Null opfern"", mahnt FDP-Generalsekretärin Linda Teuteberg. ""Stattdessen müssen wir mit den bestehenden Einnahmen die richtigen Prioritäten setzen."" Es sei höchste Zeit, dass die Große Koalition gegensteuert, verlangt auch FDP-Präsidiumsmitglied Michael Theurer, zu lange habe die GroKo das Land auf Verschleiß gefahren.
"
NLzAR3bM6jY,92,2022-01-06,@FDP,https://www.youtube.com/watch?v=NLzAR3bM6jY,"
    Investitionen für Niedersachsen | #3K22 #AufInsNeue

    ----------------------------------------

    In Niedersachsen stecken Chancen der Modernisierung. Die Infrastruktur des Landes darf nicht mehr verfallen und dafür muss investiert werden – in die Schulen, in die Hochschulen und in das Gesundheitswesen.

Stefan Birkner, Spitzenkandidat der FDP Niedersachsen, verdeutlicht außerdem: ""Wir wollen die Rahmenbedingungen für Start-ups verbessern, damit sie in Niedersachsen ihre Ideen entwickeln und auch realisieren. Und damit am Ende eine Wertschöpfung schaffen, von denen ganz Niedersachsen profitiert. Mit einer echten Digitalisierung machen wir den Staat bürgerfreundlicher und flexibler. Um all diese Themen geht es bei der Landtagswahl im Oktober diesen Jahres. Auf ins Neue."" #3K22 #AufInsNeue

Mehr dazu: https://fdp-nds.de
Mitgliedwerden: https://mitgliedwerden.fdp.de
_______________________
Abonniere unseren Kanal: http://youtube.com/fdp?sub_confirmation=1
Folge uns auf
Facebook: https://www.facebook.com/fdp
Twitter: https://twitter.com/fdp
Instagram: https://www.instagram.com/fdp
"
uSoo4zEAzEU,66,2020-02-21,@FDP,https://www.youtube.com/watch?v=uSoo4zEAzEU,"
FDP Hamburg: Der Wahlaufruf unserer Kandidaten

----------------------------------------

Warum Du am 23. Februar die Freien Demokraten wählen sollst? Erfahre es hier in diesem Video! Übrigens: Den vielleicht wichtigsten Grund hörst Du erst zum Schluss. 😉
"
xnk9BGrqEIk,49,2020-01-23,@FDP,https://www.youtube.com/watch?v=xnk9BGrqEIk,"
    Hochgeschwindigkeits-Trasse von Warschau bis Madrid | #3K20

    ----------------------------------------

    FDP-Bundesvorsitzender Christian Lindner bei der Dreikönigskundgebung #3K20: ""Liebe Freunde, meine Damen und Herren, bitte denken wir doch mal groß, statt Tempolimit, statt Pick-Up Verbot, statt Drehen an der Preisschraube bei Bahn und beim Flugzeug. Wir haben eine Europäische Union. Wir haben Hunderte Milliarden Euro in den nächsten Jahren reserviert für Investitionen in Projekte, die Europa zusammen bringen sollen. Was würde dem Klima mehr helfen und was würde Europa mehr zusammenbringen als eine neue Hochgeschwindigkeits-Trasse von Warschau über Berlin, Paris bis nach Madrid? Denken wir doch einmal groß in Europa und nicht immer nur klein. Wo ist der Ehrgeiz hin?!""

Hier kannst Du das komplette Video sehen: https://www.youtube.com/watch?v=HVQmbrXNjGs
Hier kannst Du die Rede nachlesen: https://www.liberale.de/content/lindner-rede-bleiben-wir-frei-denken-wir-gross
Mehr zum Dreikönigstreffen 2020: https://www.liberale.de/content/wir-alle-haben-die-chance-es-besser-zu-machen
"
L62NZ0Lk3oY,193,2020-04-14,@FDP,https://www.youtube.com/watch?v=L62NZ0Lk3oY,"
    Klare, nachvollziehbare Öffnungsstrategie | #Corona

    ----------------------------------------

    Zu den Beratungen über eine mögliche Lockerung der Corona-Maßnahmen gab FDP-Generalsekretärin Linda Teuteberg ein Statement.

Wir brauchen eine klare, nachvollziehbare Öffnungsstrategie:

Wir haben jetzt verschiedene wissenschaftliche Gutachten, Empfehlungen vorliegen dafür, wie eine Öffnungsstrategie aussehen könnte, die wir einfordern. Wir brauchen darüber eine breite Debatte, und die wissenschaftlichen Empfehlungen sind eine gute Grundlage dafür.
"
1jcA75gPi_E,33,2020-10-21,@FDP,https://www.youtube.com/watch?v=1jcA75gPi_E,"
    #FreieDemokratenWeil | #Schmitt

    ----------------------------------------

    Für Daniela Schmitt aus Alzey-Worms ist wichtig, dass jeder und jede ganz individuelle Lebensentwürfe und Ziele hat, und dass wir hierfür gute Politik machen.  Angefangen von der Bildung über das Berufsleben bis hin zu ganz alltäglichen Fragen.

Wir sind Freie Demokraten. Unser Antrieb ist die Zukunft. In Freiheit. In Selbstbestimmung. In allen Lebenslagen. Die vor uns liegenden Herausforderungen sind groß. Wir werden sie nicht alleine bewältigen können. Uns interessiert nicht, wo Du herkommst. Sondern wo Du hinwillst. Deine Stimme zählt: Denn Freiheit braucht Verbündete!

Neugierig geworden? Mehr gibt´s unter: https://www.fdp.de/content/freiheit-braucht-verbuendete-jetzt-mitglied-werden

#FreiheitBrauchtVerbündete
"
